,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,id,question,answer,encoded
414,414,414,414,414,OK6BF.mp4,How many times did the Person looking_at the broom?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 16,  0]) 9]"
415,415,415,415,415,P12LH.mp4,How many times did the Person looking_at the sofa/couch?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
416,416,416,416,416,MZZ8Q.mp4,How many times did the Person looking_at the shelf?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 36,  0]) 9]"
417,417,417,417,417,TH3M0.mp4,How many times did the Person looking_at the broom?,11,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 16,  0]) 9]"
418,418,418,418,418,NYHD7.mp4,How many times did the Person looking_at the doorway?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
419,419,419,419,419,T06AT.mp4,How many times did the Person looking_at the blanket?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
420,420,420,420,420,XVI3M.mp4,How many times did the Person looking_at the sofa/couch?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
421,421,421,421,421,MSACP.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
422,422,422,422,422,W5P6B.mp4,How many times did the Person looking_at the chair?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 28,  0]) 9]"
423,423,423,423,423,V8IGX.mp4,How many times did the Person looking_at the groceries?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 27,  0]) 9]"
424,424,424,424,424,W65FZ.mp4,How many times did the Person looking_at the sofa/couch?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
425,425,425,425,425,TCJCJ.mp4,How many times did the Person looking_at the mirror?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 29,  0]) 9]"
426,426,426,426,426,XACI3.mp4,How many times did the Person looking_at the door?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 33,  0]) 9]"
427,427,427,427,427,N0G70.mp4,How many times did the Person looking_at the food?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
428,428,428,428,428,UR55B.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
429,429,429,429,429,SPF63.mp4,How many times did the Person looking_at the bed?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 31,  0]) 9]"
430,430,430,430,430,UJVCW.mp4,How many times did the Person looking_at the phone/camera?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 26,  0]) 9]"
431,431,431,431,431,NDDHA.mp4,How many times did the Person looking_at the clothes?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
432,432,432,432,432,OKHVL.mp4,How many times did the Person looking_at the food?,13,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
433,433,433,433,433,RLQ9K.mp4,How many times did the Person looking_at the food?,6,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
434,434,434,434,434,WUTHF.mp4,How many times did the Person looking_at the food?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
435,435,435,435,435,PH5VU.mp4,How many times did the Person looking_at the closet/cabinet?,3,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
436,436,436,436,436,MSVWC.mp4,How many times did the Person looking_at the food?,9,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
437,437,437,437,437,X07QW.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
438,438,438,438,438,RKOOJ.mp4,How many times did the Person looking_at the sofa/couch?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
439,439,439,439,439,WK9HE.mp4,How many times did the Person looking_at the table?,1,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
440,440,440,440,440,YMD74.mp4,How many times did the Person looking_at the blanket?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
441,441,441,441,441,OP2SS.mp4,How many times did the Person looking_at the food?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
442,442,442,442,442,OTL44.mp4,How many times did the Person looking_at the cup/glass/bottle?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 15,  0]) 9]"
443,443,443,443,443,S572F.mp4,How many times did the Person looking_at the blanket?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
444,444,444,444,444,SAO1A.mp4,How many times did the Person looking_at the table?,1,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
445,445,445,445,445,X2IUY.mp4,How many times did the Person looking_at the groceries?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 27,  0]) 9]"
446,446,446,446,446,ZHRPD.mp4,How many times did the Person looking_at the blanket?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
447,447,447,447,447,MWX5K.mp4,How many times did the Person looking_at the floor?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 19,  0]) 9]"
448,448,448,448,448,X87CU.mp4,How many times did the Person looking_at the food?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
449,449,449,449,449,T2S3Z.mp4,How many times did the Person looking_at the doorway?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
450,450,450,450,450,QQGU3.mp4,How many times did the Person looking_at the food?,9,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
451,451,451,451,451,YNF6O.mp4,How many times did the Person looking_at the clothes?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
452,452,452,452,452,P5YNX.mp4,How many times did the Person looking_at the table?,1,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
453,453,453,453,453,MXATD.mp4,How many times did the Person looking_at the food?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
454,454,454,454,454,W97NR.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
455,455,455,455,455,WKPQ3.mp4,How many times did the Person looking_at the closet/cabinet?,8,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
456,456,456,456,456,WKSFS.mp4,How many times did the Person looking_at the blanket?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
457,457,457,457,457,Z7KC1.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
458,458,458,458,458,OSK3Y.mp4,How many times did the Person looking_at the food?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
459,459,459,459,459,UL5X4.mp4,How many times did the Person looking_at the food?,7,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
460,460,460,460,460,ZC59Y.mp4,How many times did the Person looking_at the dish?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 37,  0]) 9]"
461,461,461,461,461,QQMY8.mp4,How many times did the Person looking_at the clothes?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
462,462,462,462,462,ZZ3HT.mp4,How many times did the Person looking_at the closet/cabinet?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
463,463,463,463,463,YOCI8.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
464,464,464,464,464,WSKTN.mp4,How many times did the Person looking_at the groceries?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 27,  0]) 9]"
465,465,465,465,465,XK0QV.mp4,How many times did the Person looking_at the doorway?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
466,466,466,466,466,Q6290.mp4,How many times did the Person looking_at the food?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
467,467,467,467,467,SKYIS.mp4,How many times did the Person looking_at the towel?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 20,  0]) 9]"
468,468,468,468,468,USNON.mp4,How many times did the Person looking_at the door?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 33,  0]) 9]"
469,469,469,469,469,USPJK.mp4,How many times did the Person looking_at the clothes?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
470,470,470,470,470,NUKJ0.mp4,How many times did the Person looking_at the cup/glass/bottle?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 15,  0]) 9]"
471,471,471,471,471,W0YVE.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
472,472,472,472,472,N0ZPI.mp4,How many times did the Person looking_at the towel?,6,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 20,  0]) 9]"
473,473,473,473,473,Y50QF.mp4,How many times did the Person looking_at the food?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
474,474,474,474,474,RFH6M.mp4,How many times did the Person looking_at the food?,11,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
475,475,475,475,475,UG4M2.mp4,How many times did the Person looking_at the table?,1,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
476,476,476,476,476,MNNJS.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
477,477,477,477,477,NX8X9.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
478,478,478,478,478,XUUP0.mp4,How many times did the Person looking_at the picture?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 35,  0]) 9]"
479,479,479,479,479,S407A.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
480,480,480,480,480,XT9D4.mp4,How many times did the Person looking_at the food?,10,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
481,481,481,481,481,RG0JH.mp4,How many times did the Person looking_at the shoe?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 30,  0]) 9]"
482,482,482,482,482,WXBEO.mp4,How many times did the Person looking_at the food?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
483,483,483,483,483,MXRF4.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
484,484,484,484,484,T9Y1N.mp4,How many times did the Person looking_at the closet/cabinet?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
485,485,485,485,485,NS0ZN.mp4,How many times did the Person looking_at the food?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
486,486,486,486,486,ZIP18.mp4,How many times did the Person looking_at the food?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
487,487,487,487,487,SBM3M.mp4,How many times did the Person looking_at the sofa/couch?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
488,488,488,488,488,UVLL9.mp4,How many times did the Person looking_at the bed?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 31,  0]) 9]"
489,489,489,489,489,S5U92.mp4,How many times did the Person looking_at the towel?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 20,  0]) 9]"
490,490,490,490,490,Z2KJ5.mp4,How many times did the Person looking_at the food?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
491,491,491,491,491,OZ02A.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
492,492,492,492,492,U5QJR.mp4,How many times did the Person looking_at the table?,1,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
493,493,493,493,493,YB67Z.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
494,494,494,494,494,RMKOC.mp4,How many times did the Person looking_at the doorway?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
495,495,495,495,495,VP4OG.mp4,How many times did the Person looking_at the sofa/couch?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
496,496,496,496,496,WKME6.mp4,How many times did the Person looking_at the bed?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 31,  0]) 9]"
497,497,497,497,497,VJG6E.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
498,498,498,498,498,SN1VT.mp4,How many times did the Person looking_at the towel?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 20,  0]) 9]"
499,499,499,499,499,ZKSR1.mp4,How many times did the Person looking_at the picture?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 35,  0]) 9]"
500,500,500,500,500,N93NK.mp4,How many times did the Person looking_at the book?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 17,  0]) 9]"
501,501,501,501,501,OE2M1.mp4,How many times did the Person looking_at the groceries?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 27,  0]) 9]"
502,502,502,502,502,VD58Y.mp4,How many times did the Person looking_at the bed?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 31,  0]) 9]"
503,503,503,503,503,UNWMJ.mp4,How many times did the Person looking_at the clothes?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
504,504,504,504,504,XF2ZM.mp4,How many times did the Person looking_at the paper/notebook?,6,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 24,  0]) 9]"
505,505,505,505,505,T9N9R.mp4,How many times did the Person looking_at the mirror?,7,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 29,  0]) 9]"
506,506,506,506,506,ZJRCS.mp4,How many times did the Person looking_at the window?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 32,  0]) 9]"
507,507,507,507,507,VSLJG.mp4,How many times did the Person looking_at the sofa/couch?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
508,508,508,508,508,Z3H4P.mp4,How many times did the Person looking_at the food?,14,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
509,509,509,509,509,OWRDE.mp4,How many times did the Person looking_at the food?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
510,510,510,510,510,TRVEA.mp4,How many times did the Person looking_at the pillow?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 13,  0]) 9]"
511,511,511,511,511,SANRG.mp4,How many times did the Person looking_at the food?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
512,512,512,512,512,RJD1Z.mp4,How many times did the Person looking_at the clothes?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
513,513,513,513,513,PGPSJ.mp4,How many times did the Person looking_at the picture?,4,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 35,  0]) 9]"
514,514,514,514,514,QLEN3.mp4,How many times did the Person looking_at the closet/cabinet?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
515,515,515,515,515,MUQBW.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
516,516,516,516,516,N3U9S.mp4,How many times did the Person looking_at the groceries?,6,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 27,  0]) 9]"
517,517,517,517,517,W0J8C.mp4,How many times did the Person looking_at the food?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
518,518,518,518,518,PNRFK.mp4,How many times did the Person looking_at the clothes?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
519,519,519,519,519,Y4GHN.mp4,How many times did the Person looking_at the food?,8,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
520,520,520,520,520,WD12X.mp4,How many times did the Person looking_at the broom?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 16,  0]) 9]"
521,521,521,521,521,W8P6Q.mp4,How many times did the Person looking_at the chair?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 28,  0]) 9]"
522,522,522,522,522,RJZ3I.mp4,How many times did the Person looking_at the broom?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 16,  0]) 9]"
523,523,523,523,523,RO8Y6.mp4,How many times did the Person looking_at the doorway?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
524,524,524,524,524,VXXOU.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
525,525,525,525,525,XVLE2.mp4,How many times did the Person looking_at the phone/camera?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 26,  0]) 9]"
526,526,526,526,526,YGL6R.mp4,How many times did the Person looking_at the table?,2,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
527,527,527,527,527,SM41Q.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
528,528,528,528,528,ZPRJH.mp4,How many times did the Person looking_at the doorway?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
529,529,529,529,529,PUY34.mp4,How many times did the Person looking_at the doorknob?,3,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 23,  0]) 9]"
530,530,530,530,530,Q3Z4V.mp4,How many times did the Person looking_at the doorway?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
531,531,531,531,531,REWLB.mp4,How many times did the Person looking_at the food?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
532,532,532,532,532,ZYJJF.mp4,How many times did the Person looking_at the table?,1,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
533,533,533,533,533,RX7TC.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
534,534,534,534,534,X37P1.mp4,How many times did the Person looking_at the food?,5,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
535,535,535,535,535,O87OF.mp4,How many times did the Person looking_at the table?,3,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
536,536,536,536,536,XOOTA.mp4,How many times did the Person looking_at the blanket?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
537,537,537,537,537,XX3RB.mp4,How many times did the Person looking_at the food?,7,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
538,538,538,538,538,QCVZN.mp4,How many times did the Person looking_at the table?,1,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
539,539,539,539,539,R4SJJ.mp4,How many times did the Person looking_at the blanket?,13,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
540,540,540,540,540,Y2MGC.mp4,How many times did the Person looking_at the bed?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 31,  0]) 9]"
541,541,541,541,541,SM4AO.mp4,How many times did the Person looking_at the table?,0,"[array([2, 3, 4, 5, 1, 6, 7, 1, 9, 0]) 9]"
542,542,542,542,542,T3R3K.mp4,How many times did the Person looking_at the food?,7,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
543,543,543,543,543,P0CET.mp4,How many times did the Person looking_at the closet/cabinet?,5,"[array([2, 3, 4, 5, 1, 6, 7, 1, 8, 0]) 9]"
544,544,544,544,544,RDVGK.mp4,How many times did the Person looking_at the broom?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 16,  0]) 9]"
545,545,545,545,545,Y79PC.mp4,How many times did the Person looking_at the clothes?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 22,  0]) 9]"
546,546,546,546,546,PF7HH.mp4,How many times did the Person looking_at the shelf?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 36,  0]) 9]"
547,547,547,547,547,OQ54Y.mp4,How many times did the Person looking_at the food?,1,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 11,  0]) 9]"
548,548,548,548,548,XJE7I.mp4,How many times did the Person looking_at the doorway?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 18,  0]) 9]"
549,549,549,549,549,YNY82.mp4,How many times did the Person looking_at the broom?,8,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 16,  0]) 9]"
550,550,550,550,550,Q948H.mp4,How many times did the Person looking_at the sofa/couch?,0,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 14,  0]) 9]"
551,551,551,551,551,WWL0K.mp4,How many times did the Person looking_at the blanket?,2,"[array([ 2,  3,  4,  5,  1,  6,  7,  1, 12,  0]) 9]"
